City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,port sudan,19.6175,37.2164,302.84,60,0,2.93,SD,1699627736
365,nizhnyaya poyma,56.1622,97.1933,260.8,93,5,1.68,RU,1699627736
366,tendo,38.3536,140.3697,282.81,90,86,3.6,JP,1699627737
367,opuwo,-18.0607,13.84,304.63,26,99,6.17,NA,1699627737
368,monticello,45.3055,-93.7941,275.42,80,100,4.12,US,1699627737
369,broken hill,-31.95,141.4333,303.6,21,64,6.29,AU,1699627738
370,guerrero negro,27.9769,-114.0611,290.73,41,0,1.34,MX,1699627738
371,kirakira,-10.4544,161.9205,299.21,90,100,4.2,SB,1699627739
372,luanco,43.6152,-5.7934,289.27,79,100,3.69,ES,1699627739
373,erbil,36.1926,44.0106,298.05,31,20,3.09,IQ,1699627739
374,hornell,42.3279,-77.6611,281.54,73,100,4.96,US,1699627740
375,khrenovoye,51.12,40.2889,278.75,82,9,3.01,RU,1699627740
376,port-vila,-17.7338,168.3219,296.93,78,100,4.12,VU,1699627741
377,linares,-35.85,-71.6,285.88,82,100,4.73,CL,1699627741
378,ormara,25.2088,64.6357,300.66,58,0,2.73,PK,1699627742
379,indramayu,-6.3264,108.32,302.14,69,46,0.36,ID,1699627742
380,sangin,32.0728,64.8359,291.07,23,0,1.98,AF,1699627743
381,holualoa,19.6228,-155.9522,295.06,80,0,2.57,US,1699627743
382,otjiwarongo,-20.4637,16.6477,307.91,14,100,3.87,NA,1699627744
383,carlow,52.8408,-6.9261,284.56,82,36,6.28,IE,1699627516
384,mukalla,14.5425,49.1242,300.48,65,7,1.8,YE,1699627745
385,la plata,-34.9215,-57.9545,293.73,62,100,5.26,AR,1699627745
386,urengoy,65.9667,78.3667,267.35,95,86,4.96,RU,1699627746
387,argo,37.6333,22.7333,288.03,90,100,1.49,GR,1699627746
388,lautoka,-17.6167,177.4667,299.07,69,75,5.66,FJ,1699627747
389,newnham,-41.3833,147.1333,288.68,94,79,4.12,AU,1699627747
390,kondopoga,62.2057,34.2614,277.98,96,100,2.57,RU,1699627632
391,luanda,-8.8368,13.2343,302.15,70,75,4.63,AO,1699627652
392,nkhata bay,-11.6066,34.2907,301.18,64,58,5.68,MW,1699627748
393,mataram,-8.5833,116.1167,300.6,86,100,2.53,ID,1699627508
394,sai kung,22.3822,114.2728,300.1,88,52,3.46,CN,1699627749
395,vikhorevka,56.1201,101.1636,263.92,96,32,0.91,RU,1699627750
396,belle fourche,44.6714,-103.8522,277.28,51,92,1.74,US,1699627750
397,barah,13.7,30.3667,307.06,22,66,3.14,SD,1699627751
398,novouzensk,50.4592,48.1431,280.39,68,100,9.34,RU,1699627751
399,mount pearl,47.5166,-52.7813,277.12,88,75,12.35,CA,1699627751
400,vorkuta,67.5,64.0,265.69,97,96,3.67,RU,1699627752
401,katsuura,35.1333,140.3,292.04,87,100,4.42,JP,1699627752
402,tokar,18.4254,37.729,303.84,53,2,8.13,SD,1699627753
403,upington,-28.4478,21.2561,313.36,5,0,3.6,ZA,1699627753
404,kone,-21.0595,164.8658,292.47,84,33,2.29,NC,1699627753
405,kamloops,50.6665,-120.3192,276.8,84,20,3.6,CA,1699627754
406,saundatti,15.7833,75.1167,300.33,71,100,4.94,IN,1699627754
407,myaydo,19.3667,95.2167,298.21,78,95,0.45,MM,1699627755
408,quang ngai,15.1167,108.8,298.17,91,52,1.27,VN,1699627755
409,okha,53.5739,142.9478,268.37,73,98,6.86,RU,1699627756
410,poli,-3.3333,36.8,292.35,80,100,2.49,TZ,1699627756
411,kinna,57.5073,12.6946,281.9,93,100,2.51,SE,1699627757
412,haiku-pauwela,20.9219,-156.3051,297.06,75,0,2.57,US,1699627757
413,solleftea,63.1667,17.2667,275.07,97,100,4.58,SE,1699627757
414,al ghayzah,16.2079,52.176,301.21,64,8,4.41,YE,1699627758
415,kruisfontein,-34.0033,24.7314,300.32,43,12,5.9,ZA,1699627758
416,ilok,45.2222,19.3769,283.96,76,100,5.74,HR,1699627759
417,neiafu,-18.65,-173.9833,298.53,94,75,0.0,TO,1699627759
418,condado,21.8767,-79.8403,302.26,72,44,4.98,CU,1699627759
419,pasuquin,18.3328,120.6177,299.47,83,41,3.96,PH,1699627760
420,shalqar,47.8333,59.6,282.54,66,100,7.81,KZ,1699627760
421,lamu,-2.2717,40.902,301.27,81,63,3.19,KE,1699627761
422,arkhangel'sk,64.5401,40.5433,271.0,89,98,3.34,RU,1699627729
423,reggane,26.7158,0.1714,307.19,13,13,4.69,DZ,1699627761
424,januaria,-15.4833,-44.3667,307.95,24,15,2.54,BR,1699627511
425,callao,-12.0667,-77.15,294.66,77,100,6.69,PE,1699627762
426,yerofey pavlovich,53.9667,121.9667,261.8,55,100,1.54,RU,1699627763
427,taltal,-25.4,-70.4833,291.16,79,95,1.85,CL,1699627763
428,sananduva,-27.9497,-51.8067,300.29,68,40,2.57,BR,1699627763
429,remire-montjoly,4.9167,-52.2667,302.84,69,5,5.07,GF,1699627764
430,ambovombe,-25.1667,46.0833,294.15,63,46,5.58,MG,1699627764
431,amasra,41.7463,32.3863,291.18,72,98,2.79,TR,1699627765
432,preobrazheniye,42.9019,133.9064,268.76,54,16,5.32,RU,1699627765
433,nuuk,64.1835,-51.7216,267.49,86,0,6.17,GL,1699627495
434,qamdo,31.1667,97.2333,271.42,52,72,0.87,CN,1699627766
435,praia da vitoria,38.7333,-27.0667,296.29,78,40,13.09,PT,1699627766
436,nema,57.5067,50.5011,274.06,97,100,5.83,RU,1699627767
437,ouled mimoun,34.9047,-1.0339,292.16,44,49,8.6,DZ,1699627767
438,tuchola,53.5879,17.8591,283.05,77,100,3.89,PL,1699627580
439,puerto santa,-8.9906,-78.6456,293.39,79,48,4.8,PE,1699627768
440,badiyah,22.45,58.8,300.15,37,0,2.62,OM,1699627768
441,sola,-13.8833,167.55,299.18,83,100,11.77,VU,1699627769
442,kargasok,59.0556,80.8572,269.8,87,93,4.02,RU,1699627769
443,pasni,25.2631,63.471,301.4,38,0,4.2,PK,1699627769
444,aljezur,37.3191,-8.8033,292.64,71,76,1.7,PT,1699627770
445,sundsvall,62.3913,17.3063,275.13,87,100,4.63,SE,1699627675
446,naze,28.3667,129.4833,294.66,77,95,7.07,JP,1699627771
447,huarmey,-10.0681,-78.1522,294.47,75,50,4.79,PE,1699627771
448,uddevalla,58.3478,11.9424,278.89,94,100,2.79,SE,1699627772
449,ust-nera,64.5667,143.2,241.79,96,51,0.69,RU,1699627772
450,touros,-5.1989,-35.4608,303.0,55,73,8.15,BR,1699627773
451,rikaze,29.25,88.8833,276.74,34,1,2.27,CN,1699627773
452,espinal,4.1492,-74.8843,303.92,61,25,1.33,CO,1699627773
453,tazacorte,28.629,-17.9293,297.68,73,20,4.63,ES,1699627628
454,butajira,8.1167,38.3667,291.24,56,51,5.35,ET,1699627775
455,port saint john's,-31.6229,29.5448,297.18,77,0,8.09,ZA,1699627775
456,eenhana,-17.4667,16.3333,311.71,13,74,3.12,NA,1699627776
457,bel ombre,-4.6167,55.4167,301.06,78,20,1.54,SC,1699627776
458,northam,51.0333,-4.2167,284.07,84,73,8.72,GB,1699627777
459,erenhot,43.6475,111.9767,264.19,38,0,1.38,CN,1699627777
460,klaksvik,62.2266,-6.589,280.66,82,87,7.47,FO,1699627777
461,port augusta,-32.5,137.7667,292.63,73,99,7.39,AU,1699627778
462,bani walid,31.7566,13.9942,301.65,22,0,3.76,LY,1699627778
463,yelizovo,53.1873,158.3805,273.04,100,75,1.0,RU,1699627779
464,lambarene,-0.7001,10.2406,304.16,70,75,1.95,GA,1699627779
465,san andres,12.5847,-81.7006,304.16,79,20,5.14,CO,1699627780
466,mugia,43.1041,-9.2179,288.66,95,100,11.15,ES,1699627780
467,shimoda,34.6667,138.95,289.87,85,100,5.95,JP,1699627781
468,hobyo,5.3505,48.5268,298.07,92,100,4.44,SO,1699627781
469,teguise,29.0605,-13.564,297.27,50,20,9.77,ES,1699627782
470,severo-yeniseyskiy,60.3725,93.0408,259.03,94,9,1.79,RU,1699627782
471,north platte,41.1239,-100.7654,265.09,86,0,0.0,US,1699627782
472,kurumkan,54.3,110.3,262.66,71,45,0.89,RU,1699627783
473,villa de cos,23.2833,-102.35,289.97,62,100,3.68,MX,1699627698
474,mawlamyinegyunn,16.3833,95.2667,298.78,85,53,2.13,MM,1699627784
475,ma'rib,15.4591,45.3253,297.79,23,47,2.68,YE,1699627784
476,palestina,31.9216,35.2033,294.23,68,100,2.2,PS,1699627716
477,pochaiv,50.0051,25.5118,279.0,74,58,4.4,UA,1699627785
478,riachao das neves,-11.7461,-44.91,309.28,25,1,3.23,BR,1699627786
479,maidstone,51.2667,0.5167,282.33,69,93,4.92,GB,1699627786
480,ribadesella,43.4614,-5.0596,289.23,81,100,3.22,ES,1699627787
481,saint marys,30.7305,-81.5465,298.72,83,0,2.57,US,1699627787
482,turkmenbasy,40.0222,52.9552,287.58,72,100,9.77,TM,1699627787
483,yemva,62.59,50.8594,272.53,86,100,1.27,RU,1699627788
484,bay roberts,47.5999,-53.2648,277.78,82,100,3.58,CA,1699627789
485,torredonjimeno,37.7675,-3.9578,290.55,76,46,2.24,ES,1699627789
486,stephenville,32.2207,-98.2023,283.22,89,100,4.63,US,1699627790
487,new plymouth,-39.0667,174.0833,281.66,65,0,1.86,NZ,1699627790
488,san patricio,28.017,-97.5169,289.73,88,100,5.63,US,1699627791
489,daru,-9.0763,143.2092,298.05,80,81,4.68,PG,1699627791
490,nilgiri,21.4581,86.7669,295.67,62,0,0.75,IN,1699627791
491,mableton,33.8157,-84.5619,291.58,86,20,1.54,US,1699627792
492,serdar,38.9764,56.2757,292.64,55,97,6.26,TM,1699627792
493,dwarka,22.2394,68.9678,301.27,63,4,4.47,IN,1699627793
494,bengkulu,-3.8004,102.2655,297.48,95,96,1.23,ID,1699627793
495,onega,63.9061,38.1404,273.72,99,100,3.06,RU,1699627793
496,butembo,0.15,29.2833,290.97,96,97,0.57,CD,1699627794
497,khamis mushait,18.3064,42.7292,291.49,32,75,4.12,SA,1699627598
498,naranjal,-2.6667,-79.6167,302.3,67,84,1.6,EC,1699627795
499,balkanabat,39.5108,54.3671,289.15,68,100,7.17,TM,1699627795
500,rawson,-43.3002,-65.1023,299.01,29,97,9.9,AR,1699627796
501,nikolayevsk-on-amure,53.1406,140.73,264.54,97,100,2.47,RU,1699627796
502,vail,32.0479,-110.712,286.33,34,0,1.8,US,1699627797
503,tocopilla,-22.092,-70.1979,295.69,65,100,4.93,CL,1699627797
504,axim,4.8699,-2.2405,301.63,75,69,4.36,GH,1699627797
505,san narciso,15.0143,120.0803,300.15,73,85,2.96,PH,1699627798
506,saint-joseph,-21.3667,55.6167,299.36,82,55,1.58,RE,1699627798
507,joshimath,30.5667,79.5667,284.08,75,92,1.17,IN,1699627799
508,cuenca,-2.8833,-78.9833,289.22,82,100,1.54,EC,1699627799
509,sarina,-21.4333,149.2167,295.16,1,28,2.06,AU,1699627799
510,margate,51.3813,1.3862,281.98,88,89,3.58,GB,1699627800
511,coos bay,43.3665,-124.2179,281.48,100,100,3.6,US,1699627800
512,ketchikan,55.3422,-131.6461,280.41,87,100,9.26,US,1699627801
513,xilin hot,43.9667,116.0333,255.7,94,10,1.18,CN,1699627561
514,auki,-8.7676,160.7034,298.65,91,100,4.41,SB,1699627801
515,arraial do cabo,-22.9661,-42.0278,301.13,78,0,6.69,BR,1699627802
516,nasir,15.5894,32.5634,308.22,23,22,2.68,SD,1699627802
517,an nuhud,12.7,28.4333,307.18,22,16,2.54,SD,1699627803
518,moramanga,-18.9333,48.2,294.51,81,74,1.63,MG,1699627803
519,tvoroyri,61.5556,-6.8111,281.23,80,75,8.18,FO,1699627804
520,dolinsk,47.35,142.8,272.99,88,19,2.15,RU,1699627804
521,nouadhibou,20.931,-17.0347,305.14,23,7,4.63,MR,1699627805
522,alo,7.4178,6.7371,307.59,43,65,1.25,NG,1699627805
523,tucuma,-0.1833,-50.05,304.12,63,64,4.31,BR,1699627805
524,the pas,53.8251,-101.2541,272.16,93,100,2.06,CA,1699627806
525,alesund,62.4723,6.1549,280.79,75,0,6.17,NO,1699627704
526,roden,49.8956,9.6264,283.0,71,42,3.13,DE,1699627807
527,limon,10.0,-83.0333,301.09,74,0,0.0,CR,1699627807
528,harstad,68.799,16.5293,273.79,95,100,9.39,NO,1699627807
529,xinzhi,36.4989,111.7047,275.51,81,97,1.82,CN,1699627808
530,shakawe,-18.3667,21.85,304.9,28,100,4.69,BW,1699627808
531,puerto deseado,-47.7503,-65.8938,291.47,34,6,8.87,AR,1699627809
532,hell-ville,-13.4,48.2667,303.08,76,20,3.09,MG,1699627809
533,maksatikha,57.797,35.8825,277.73,89,94,3.75,RU,1699627592
534,dakhla,23.6848,-15.958,296.16,68,0,8.23,EH,1699627546
535,ekibastuz,51.6667,75.3667,276.01,96,100,5.82,KZ,1699627810
536,port macquarie,-31.4333,152.9167,288.65,89,58,5.54,AU,1699627811
537,bairnsdale,-37.8333,147.6167,290.4,82,18,2.96,AU,1699627811
538,quellon,-43.1167,-73.6167,284.12,79,64,5.21,CL,1699627812
539,prince rupert,54.3161,-130.3201,280.98,78,100,17.49,CA,1699627812
540,hailar,49.2,119.7,253.09,96,17,2.71,CN,1699627812
541,kirkland lake,48.1446,-80.0377,270.31,86,93,3.6,CA,1699627813
542,camacupa,-12.0167,17.4833,297.7,61,100,3.05,AO,1699627813
543,sandnessjoen,66.0217,12.6316,275.21,69,0,5.66,NO,1699627800
544,dalandzadgad,43.5708,104.425,263.81,30,2,2.63,MN,1699627814
545,colonia,50.9333,6.95,283.29,76,75,6.17,DE,1699627572
546,yaren,-0.5472,166.916,300.26,87,100,13.87,NR,1699627815
547,ternate,0.8,127.4,300.53,80,96,1.12,ID,1699627815
548,kiama,-34.6833,150.8667,292.36,87,37,2.68,AU,1699627816
549,ta`u,-14.2336,-169.5144,300.07,83,23,2.93,AS,1699627816
550,khovd,48.0056,91.6419,269.64,85,72,0.14,MN,1699627817
551,alice springs,-23.7,133.8833,297.9,50,0,4.63,AU,1699627817
552,fort-shevchenko,44.5086,50.263,285.11,59,26,9.54,KZ,1699627817
553,muncar,-8.4333,114.3333,298.31,89,98,1.21,ID,1699627818
554,tindouf,27.6711,-8.1474,303.4,15,0,4.12,DZ,1699627818
555,zhoushan,30.0108,122.2047,289.47,71,100,8.41,CN,1699627559
556,nizhneangarsk,55.7833,109.55,263.15,52,53,1.79,RU,1699627819
557,battagram,34.6772,73.0233,283.65,85,97,2.05,PK,1699627819
558,erdenet,49.0333,104.0833,257.55,90,5,1.66,MN,1699627820
559,chopda,21.25,75.3,301.02,39,0,3.38,IN,1699627820
560,darovskoy,58.77,47.9564,273.59,80,99,4.77,RU,1699627821
561,walvis bay,-22.9575,14.5053,290.42,74,100,3.89,NA,1699627821
562,barcelos,41.5388,-8.6151,288.23,94,100,3.75,PT,1699627821
563,hoemul-li,41.4339,129.67,272.0,40,0,3.22,KP,1699627822
564,dunda,-8.1167,34.25,305.76,21,69,3.65,TZ,1699627822
565,conde,-7.2597,-34.9075,303.85,51,75,7.2,BR,1699627823
566,taro,-8.3862,115.28,296.15,96,98,0.64,ID,1699627824
567,domna,51.8971,113.1573,260.24,78,37,4.0,RU,1699627824
568,kosh-agach,50.0,88.6667,263.88,90,94,0.89,RU,1699627824
569,hargeysa,9.56,44.065,293.94,64,97,6.27,SO,1699627825
570,sant carles de la rapita,40.6167,0.6,294.47,43,5,8.48,ES,1699627825
571,akrehamn,59.2667,5.1833,280.93,70,100,3.6,NO,1699627826
572,puerto baquerizo moreno,-0.9,-89.6,298.7,83,75,5.14,EC,1699627826
573,antofagasta,-23.65,-70.4,293.75,68,57,3.63,CL,1699627623
574,islamabad,33.7104,73.1338,289.73,79,59,2.8,PK,1699627676
575,kerikeri,-35.2268,173.9474,283.11,95,17,1.22,NZ,1699627827
576,phan rang-thap cham,11.5667,108.9833,298.28,89,100,2.2,VN,1699627533
577,shirdi,19.7667,74.4833,299.4,46,99,3.59,IN,1699627828
578,shahba,32.8551,36.629,292.14,40,36,3.52,SY,1699627828
579,la passe,45.5549,-0.8967,287.03,68,47,10.66,FR,1699627829
580,kenai,60.5544,-151.2583,270.42,97,100,0.0,US,1699627829
581,siwan,26.2167,84.3667,296.8,47,0,2.32,IN,1699627829
582,chifeng,42.2683,118.9636,264.71,79,1,1.53,CN,1699627698
583,palmer,42.1584,-72.3287,282.69,75,100,3.56,US,1699627830
584,noshiro,40.2039,140.0242,281.48,63,98,7.94,JP,1699627831
585,san agustin de valle fertil,-30.6335,-67.4682,299.79,41,8,3.69,AR,1699627831
